,Unnamed: 0,text,labels,txt_len
172,172,"Therefore , HFE appears to reduce cellular acquisition of iron from Tf within endocytic compartments .",O O O O O O O O O O O O O O O O,32
173,173,"HFE specifically reduces iron uptake from Tf , as non - Tf - mediated iron uptake from Fe - nitrilotriacetic acid is not altered .",O O O O O O O O O O O O O O O O O O O O O O O O O,32
174,174,These results explain the decreased ferritin levels seen in our HeLa cell system and demonstrate the specific control of HFE over the Tf - mediated pathway of iron uptake .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
175,175,"These results also have implications for the understanding of cellular iron homeostasis in organs such as the liver , pancreas , heart , and spleen that are iron loaded in hereditary hemochromatotic individuals lacking functional HFE .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O,32
176,176,Mutation and haplotype studies of familial Mediterranean fever reveal new ancestral relationships and evidence for a high carrier frequency with reduced penetrance in the Ashkenazi Jewish population .,O O O O O B I I O O O O O O O O O O O O O O O O O O O O,32
177,177,Familial Mediterranean fever ( FMF ) is a recessive disorder characterized by episodes of fever with serositis or synovitis .,B I I O B O O O B I O O O O O O B O B O,32
178,178,"The FMF gene ( MEFV ) was cloned recently , and four missense mutations were identified .",O B O O O O O O O O O O O O O O O,32
179,179,"Here we present data from non - Ashkenazi Jewish and Arab patients in whom we had not originally found mutations and from a new , more ethnically diverse panel .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
180,180,"Among 90 symptomatic mutation - positive individuals , 11 mutations accounted for 79 % of carrier chromosomes .",O O O O O O O O O O O O O O O O O O,32
181,181,"Of the two mutations that are novel , one alters the same residue ( 680 ) as a previously known mutation , and the other ( P369S ) is located in exon 3 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
182,182,"Consistent with another recent report , the E148Q mutation was observed in patients of several ethnicities and on multiple microsatellite haplotypes , but haplotype data indicate an ancestral relationships between non - Jewish Italian and Ashkenazi Jewish patients with FMF and other affected populations .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O,32
183,183,"Among approximately 200 anonymous Ashkenazi Jewish DNA samples , the MEFV carrier frequency was 21 % , with E148Q the most common mutation .",O O O O O O O O O O O O O O O O O O O O O O O O,32
184,184,"Several lines of evidence indicate reduced penetrance among Ashkenazi Jews , especially for E148Q , P369S , and K695R .",O O O O O O O O O O O O O O O O O O O O,32
185,185,"Nevertheless , E148Q helps account for recessive inheritance in an Ashkenazi family previously reported as an unusual case of dominantly inherited FMF .",O O O O O O O O O O O O O O O O O O O O O B O,32
186,186,The presence of three frequent MEFV mutations in multiple Mediterranean populations strongly suggests a heterozygote advantage in this geographic region .,O O O O O O O O O O O O O O O O O O O O O,32
187,187,Autoimmune lymphoproliferative syndrome with defective Fas : genotype influences penetrance .,B I I O O O O O O O O,32
188,188,Autoimmune lymphoproliferative syndrome ( ALPS ) is a disorder of lymphocyte homeostasis and immunological tolerance .,B I I O B O O O B I I I I I I O,32
189,189,"Most patients have a heterozygous mutation in the APT1 gene , which encodes Fas ( CD95 , APO - 1 ) , mediator of an apoptotic pathway crucial to lymphocyte homeostasis .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
190,190,"Of 17 unique APT1 mutations in unrelated ALPS probands , 12 ( 71 % ) occurred in exons 7 - 9 , which encode the intracellular portion of Fas .",O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O,32
191,191,"In vitro , activated lymphocytes from all 17 patients showed apoptotic defects when exposed to an anti - Fas agonist monoclonal antibody .",O O O O O O O O O O O O O O O O O O O O O O O,32
192,192,Similar defects were found in a Fas - negative cell line transfected with cDNAs bearing each of the mutations .,O O O O O O O O O O O O O O O O O O O O,32
193,193,"In cotransfection experiments , Fas constructs with either intra - or extracellular mutations caused dominant inhibition of apoptosis mediated by wild - type Fas .",O O O O O O O O O O O O O O O O O O O O O O O O O,32
194,194,"Two missense Fas variants , not restricted to patients with ALPS , were identified .",O O O O O O O O O O B O O O O,32
195,195,"Variant A ( - 1 ) T at the Fas signal - sequence cleavage site , which mediates apoptosis less well than wild - type Fas and is partially inhibitory , was present in 13 % of African American alleles .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
196,196,"Among the ALPS - associated Fas mutants , dominant inhibition of apoptosis was much more pronounced in mutants affecting the intracellular , versus extracellular , portion of the Fas receptor .",O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
197,197,Mutations causing disruption of the intracellular Fas death domain also showed a higher penetrance of ALPS phenotype features in mutation - bearing relatives .,O O O O O O O O O O O O O O O B O O O O O O O O,32
198,198,"Significant ALPS - related morbidity occurred in 44 % of relatives with intracellular mutations , versus 0 % of relatives with extracellular mutations .",O B O O O O O O O O O O O O O O O O O O O O O O,32
199,199,"Thus , the location of mutations within APT1 strongly influences the development and the severity of ALPS .",O O O O O O O O O O O O O O O O B O,32
200,200,Multicentric origin of hemochromatosis gene ( HFE ) mutations .,O O O B O O O O O O,32
201,201,Genetic hemochromatosis ( GH ) is believed to be a disease restricted to those of European ancestry .,B I O B O O O O O O O O O O O O O O,32
202,202,"In northwestern Europe , > 80 % of GH patients are homozygous for one mutation , the substitution of tyrosine for cysteine at position 282 ( C282Y ) in the unprocessed protein .",O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O,32
203,203,"In a proportion of GH patients , two mutations are present , C282Y and H63D .",O O O O B O O O O O O O O O O O,32
204,204,The clinical significance of this second mutation is such that it appears to predispose 1 % - 2 % of compound heterozygotes to expression of the disease .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
205,205,"The distribution of the two mutations differ , C282Y being limited to those of northwestern European ancestry and H63D being found at allele frequencies > 5 % , in Europe , in countries bordering the Mediterranean , in the Middle East , and in the Indian subcontinent .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
206,206,"The C282Y mutation occurs on a haplotype that extends < / = 6 Mb , suggesting that this mutation has arisen during the past 2 , 000 years .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
207,207,"The H63D mutation is older and does not occur on such a large extended haplotype , the haplotype in this case extending < / = 700 kb .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
208,208,Here we report the finding of the H63D and C282Y mutations on new haplotypes .,O O O O O O O O O O O O O O O,32
209,209,"In Sri Lanka we have found H63D on three new haplotypes and have found C282Y on one new haplotype , demonstrating that these mutations have arisen independently on this island .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
210,210,These results suggest that the HFE gene has been the subject of selection pressure .,O O O O O O O O O O O O O O O,32
211,211,"These selection pressures could be due to infectious diseases , environmental conditions , or other genetic disorders such as anemia .",O O O O O O O B I O O O O O O B I O O B O,32
212,212,A retrospective anonymous pilot study in screening newborns for HFE mutations in Scandinavian populations .,O O O O O O O O O O O O O O O,32
213,213,"We have retrospectively analyzed 837 random anonymized dried blood spot ( DBS ) samples from neonatal screening programs in Scandinavia for mutations in HFE , the candidate gene for hemochromatosis .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O,32
214,214,We have found C282Y allele frequencies of 2 .,O O O O O O O O O,32
215,215,"3 % ( + 2 . 0 % ) ( - 1 . 3 % ) in Greenland , 4 .",O O O O O O O O O O O O O O O O O O O O O,32
216,216,5 % + / - 1 .,O O O O O O O,32
217,217,"9 % in Iceland , 5 .",O O O O O O O,32
218,218,1 % + / - 2 .,O O O O O O O,32
219,219,"3 % in the Faeroe Islands , and 8 .",O O O O O O O O O O,32
220,220,2 % + / - 2 .,O O O O O O O,32
221,221,7 % in Denmark .,O O O O O,32
222,222,The high prevalence of HFE mutations in Denmark suggests that population screening for the C282Y mutation could be highly advantageous in terms of preventive health care .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
223,223,Long - term follow - up evaluation of C282Y homozygotes and H63D / C282Y compound heterozygotes will give an indication of the penetrance of the mutations .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
224,224,Identification of the mutation in the alkaptonuria mouse model .,O O O O O O B O O O,32
225,225,"Alkaptonuria ( aku ) , an inborn error of metabolism caused by the loss of homogentisate 1 , 2 - dioxygenase ( HGD ) , has been described in a mouse model created by ethylnitrosourea mutagenesis but the mutation in these mice has not previously been identified .",B O B O O O B I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
226,226,We used RT - PCR to amplify the Hgd cDNA from Hgd ( aku ) / Hgd ( aku ) mice .,O O O O O O O O O O O O O O O O O O O O O O,32
227,227,Two products shorter than the wild - type product were amplified .,O O O O O O O O O O O O,32
228,228,"Restriction mapping and DNA sequencing were then used to identify the Hgd ( aku ) mouse mutation , found to be a single base change in a splice donor consensus sequence , causing exon skipping and frame - shifted products .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
229,229,This base change allowed us to create a non - radioactive genotyping assay for this allele .,O O O O O O O O O O O O O O O O O,32
230,230,Non - syndromic hearing loss associated with enlarged vestibular aqueduct is caused by PDS mutations .,B I I I I O O B I I O O O B O O,32
231,231,"Enlarged vestibular aqueduct ( EVA ) , known as the most common form of inner ear abnormality , has recently been of particular genetic interest because this anomaly is inherited in a recessive manner .",B I I O B O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O,32
232,232,"The locus for non - syndromic sensorineural hearing loss with EVA has been mapped to the same chromosomal region , 7q31 , as the Pendred syndrome locus .",O O O B I I I I I O B O O O O O O O O O O O O O B I O O,32
233,233,"In the present study , seven mutations in the PDS gene ( PDS ) , the gene responsible for Pendred syndrome , have been found in families of non - syndromic sensorineural hearing loss with EVA .",O O O O O O O O O B O O O O O O O O O B I O O O O O O O B I I I I I O B O,32
234,234,"One family is homozygous , three families are compound heterozygotes , and two families are heterozygous but with no other mutation detected .",O O O O O O O O O O O O O O O O O O O O O O O,32
235,235,The present results provide evidence that mutations in PDS cause both syndromic and non - syndromic hearing loss . .,O O O O O O O O O O O B I I I I I I O O,32
236,236,Mutational analysis and genotype - phenotype correlation of 29 unrelated Japanese patients with X - linked adrenoleukodystrophy .,O O O O O O O O O O O O O B I I I O,32
